PEAK1=332,left_hand_TZ,Ball Toss
PEAK2=423,right_hand_TZ,Follow Through
SNAPSHOT=start_pose,332
SNAPSHOT=hand_cross,392
SNAPSHOT=flat_racket_arm,413
SNAPSHOT=peak_racket_arm,418
SNAPSHOT=contact,423
SNAPSHOT=hand_cross_2,464
SNAPSHOT=racket_deceleration,489
SNAPSHOT=finish_pose,493
,,head,,,chest,,,left_shoulder,,,right_shoulder,,,left_elbow,,,right_elbow,,,left_hand,,,right_hand,,,left_hip,,,right_hip,,,left_knee,,,right_knee,,,left_foot,,,right_foot,,
,,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
43,0,230.787,-159.649,1443.59,180.457,28.827,1347.76,306.248,72.2261,1303.66,54.6648,-14.5721,1391.86,452.047,29.336,1168.22,56.2161,-73.3917,1108.52,630.209,-93.7712,1119.85,204.483,-137.128,1030.48,91.7135,56.5538,879.239,-87.6828,-55.4046,932.825,146.505,-31.4798,456.47,-160.758,-55.0144,578.129,241.583,-41.348,-0.111282,-321.121,3.79475,138.25
44,0,227.501,-171.429,1441.94,178.411,25.5461,1347.53,304.676,65.5907,1303.55,52.1466,-14.4985,1391.5,451.871,23.1884,1166.53,55.5805,-70.0257,1109.58,630.109,-96.0327,1117.19,199.665,-133.296,1028.2,91.8066,56.2605,879.378,-87.8095,-55.1116,932.63,148.926,-31.4558,456.511,-159.367,-54.7335,577.267,244.783,-43.7824,-0.094652,-315.447,3.82945,135.447
45,0,228.251,-163.762,1444.18,175.293,37.6424,1349.16,302.739,76.3817,1303.84,47.847,-1.09698,1394.49,445.666,28.8878,1164.24,42.7292,-60.4691,1112.84,620.702,-101.181,1093.72,176.575,-135.506,1027.32,91.961,55.888,879.612,-87.9918,-54.6475,932.295,152.073,-31.432,456.192,-156.828,-55.087,576.437,257.271,-44.044,0.198424,-304.429,4.08995,133.828
46,0,222.628,-179.34,1442.83,173.453,30.1485,1348.01,302.546,67.5802,1301.95,44.3609,-7.28316,1394.08,435.033,18.1833,1147.37,33.1415,-64.8512,1112.45,600.349,-109.991,1039.79,153.886,-142.546,1026.55,92.2961,54.6354,879.714,-88.4053,-53.2927,932.134,157.061,-31.5047,454.53,-151.043,-50.499,574.59,268.13,-42.0813,-0.34225,-287.881,32.1362,130.697
47,0,224.068,-182.504,1441.81,174.165,31.3299,1346.74,303.124,63.6114,1300.59,45.2063,-0.951709,1392.88,431.462,14.4698,1136.19,30.4603,-59.4693,1112.75,590.485,-110.411,1022.18,150.298,-145.702,1024.93,92.5071,53.2283,879.878,-88.657,-51.8369,931.91,159.522,-33.1298,453.005,-147.659,-49.7922,572.467,277.654,-45.8647,-0.726282,-278.422,29.364,127.24
48,0,225.535,-183.819,1441.21,170.76,26.5304,1347.44,300.364,61.3545,1300.39,41.1563,-8.29377,1394.49,416.653,12.2263,1117.85,21.3103,-68.9275,1115.69,562.768,-114.219,993.491,126.036,-174.022,1023.14,92.7954,53.2266,880.129,-88.9823,-51.8152,931.606,164.656,-31.794,451.746,-142.245,-49.7595,569.112,293.759,-40.8989,-0.842988,-269.152,29.722,125.404
49,0,227.141,-179.284,1440.68,171.051,29.9939,1346.43,300.65,64.397,1299.26,41.4507,-4.40923,1393.6,408.736,14.9719,1111.42,18.0746,-61.4192,1114.03,541.1,-116.385,987.653,116.492,-166.917,1020.2,93.0517,53.1209,880.359,-89.2462,-51.7053,931.338,166.295,-30.8889,449.094,-139.587,-49.753,567.6,303.191,-40.8935,-1.41662,-255.469,29.2162,122.767
50,0,227.365,-180.486,1440.24,166.399,33.1552,1347.04,297.453,67.3938,1299.03,35.3447,-1.0835,1395.05,381.229,28.6911,1097.93,-0.138593,-68.4782,1115.47,497.626,-91.0422,948.692,88.6596,-190.525,1012.46,93.3603,52.7498,880.888,-89.6022,-51.1938,930.681,168.903,-30.3549,446.031,-135.507,-48.8786,563.958,314.666,-33.3211,-1.66106,-245.959,51.5953,118.928
51,0,228.315,-180.853,1438.99,165.417,30.5382,1345.39,296.236,66.2798,1296.68,34.5987,-5.2035,1394.1,372.478,24.4185,1089.6,-2.84609,-73.2772,1114.53,496.938,-84.6842,933.115,82.7337,-190.149,1006.09,93.6077,52.6472,881.111,-89.8693,-51.0941,930.426,169.228,-29.3385,444.151,-131.902,-48.8235,562.752,314.619,-33.4168,-1.70982,-241.773,47.625,115.479
52,0,223.529,-321.384,1427.09,160.87,-56.1956,1342.87,294.813,-25.0589,1292.02,26.927,-87.3323,1393.72,360.764,-2.40657,1073.25,-28.5681,-126.887,1113.95,472.076,-91.3515,888.379,33.0204,-243.73,984.695,93.759,52.3544,881.675,-90.0519,-50.7997,929.824,167.895,-22.3091,443.629,-131.184,-38.2807,560.378,326.688,-20.3983,1.63782,-228.656,64.3504,111.331
53,0,224.478,-299.317,1422.06,158.444,-58.3038,1341.84,291.554,-23.5081,1290.68,25.3343,-93.0996,1392.99,350.917,-2.68872,1076.83,-32.7303,-134.941,1113.76,450.188,-83.9806,899.992,33.1875,-240.059,982.038,93.8169,52.3569,882.294,-90.1151,-50.8057,929.142,167.535,-20.5973,442.838,-131.065,-37.5294,559.945,337.91,-21.2966,3.88426,-227.791,79.7405,111.555
54,0,223.358,-405.922,1408.91,157.144,-129.115,1333.34,291.501,-103.697,1278.1,22.7878,-154.534,1388.58,335.973,-52.4088,1056.81,-47.3565,-171.141,1110.62,421.399,-89.6887,859.434,4.45481,-264.837,960.415,93.9665,51.9362,882.554,-90.3694,-50.5088,928.85,166.524,-11.7445,439.111,-127.971,-23.17,558.244,349.788,-13.4225,10.5188,-208.534,95.7293,108.94
55,0,223.081,-403.917,1404.3,157.236,-129.113,1331.54,291.88,-103.526,1274.74,22.5919,-154.7,1388.34,333.138,-59.6303,1054.85,-54.9251,-171.046,1110.22,418.25,-95.1589,862.009,-4.39349,-261.893,959.69,94.0867,51.7234,882.789,-90.5454,-50.3778,928.59,166.79,-9.31476,439.175,-122.009,-16.4962,554.975,358.717,-11.551,19.275,-209.962,104.252,108.272
