PEAK1=182,right_hand_TZ,Ball Toss
PEAK2=252,left_hand_TZ,Follow Through
SNAPSHOT=start_pose,252
SNAPSHOT=hand_cross,0
SNAPSHOT=flat_racket_arm,0
SNAPSHOT=peak_racket_arm,0
SNAPSHOT=contact,266
SNAPSHOT=hand_cross_2,307
SNAPSHOT=racket_deceleration,268
SNAPSHOT=finish_pose,288
,,head,,,chest,,,left_shoulder,,,right_shoulder,,,left_elbow,,,right_elbow,,,left_hand,,,right_hand,,,left_hip,,,right_hip,,,left_knee,,,right_knee,,,left_foot,,,right_foot,,
,,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
10,0,113.781,-464.24,1415.71,173.671,-195.905,1270.5,276.078,-147.288,1248.07,71.2638,-244.523,1292.93,315.725,-122.784,1037.07,113.577,-303.066,995.055,349.717,-122.242,796.173,148.099,-365.896,820.77,75.766,92.159,872.409,-72.5578,-89.8614,894.925,202.778,10.3519,490.772,12.265,-244.43,573.547,209.256,106.3,90.5885,-139.398,-296.597,128.239
11,0,113.925,-464.151,1416.49,173.315,-195.314,1271.34,275.617,-146.031,1249.67,71.0123,-244.596,1293.02,315.036,-121.025,1037.83,113.462,-304.017,995.798,349.781,-120.99,796.473,147.908,-367.185,820.658,75.7416,92.4119,872.577,-72.4707,-90.0504,894.673,203.454,17.4013,490.779,14.728,-246.997,573.662,211.761,139.361,90.6701,-139.168,-292.165,129.936
12,0,113.613,-464.233,1416.54,172.947,-194.513,1271.32,275.256,-144.495,1249.7,70.6374,-244.532,1292.94,314.522,-115.679,1037.84,113.101,-303.63,995.869,350.292,-112.566,796.507,147.542,-366.084,820.67,75.7312,92.4821,872.592,-72.4268,-90.1018,894.644,203.598,16.772,490.832,18.1192,-247.115,573.654,211.748,128.759,89.7158,-138.948,-293.167,128.539
13,0,114.142,-462.219,1419.86,172.846,-192.546,1272.81,274.698,-140.509,1251.54,70.9942,-244.583,1294.08,314.239,-111.04,1038.1,113.012,-304.284,999.302,350.309,-108.622,796.618,147.422,-366.369,824.235,75.6344,92.9305,872.717,-72.2721,-90.4951,894.502,203.615,19.5563,490.891,18.7719,-250.469,573.999,213.435,130.217,90.3749,-137.651,-294.231,131.302
14,0,113.825,-462.163,1421.21,172.649,-191.843,1272.71,274.523,-139.252,1251.55,70.7753,-244.434,1293.87,313.954,-110.804,1038.1,112.97,-304.011,999.365,350.117,-108.804,796.945,147.236,-365.823,824.63,75.5506,93.0329,872.825,-72.1418,-90.5869,894.368,205.873,14.6049,494.119,24.8464,-252.561,575.14,214.962,126.907,91.8844,-137.446,-293.976,132.954
15,0,113.278,-462.225,1421.91,171.801,-192.135,1272.7,273.18,-139.445,1251.71,70.4224,-244.825,1293.68,312.364,-113.55,1038.45,112.864,-305.058,999.277,349.626,-114.706,798.532,147.153,-367.115,824.339,75.544,93.11,872.986,-72.1186,-90.6512,894.207,205.889,18.549,494.356,26.2562,-252.741,575.091,216.847,137.194,92.4006,-137.011,-294.421,133.028
16,0,111.696,-462.288,1422.79,170.589,-192.201,1272.74,271.665,-139.41,1251.92,69.5138,-244.992,1293.55,311.805,-114.292,1038.47,112.312,-305.987,999.323,349.479,-117.75,798.558,147.019,-368.166,824.115,75.4967,93.1597,873.167,-72.0455,-90.6897,894.02,206.726,18.1784,494.986,29.3182,-253.098,575.256,217.691,132.14,92.718,-136.167,-294.147,133.525
17,0,109.724,-461.48,1426.55,169.342,-191.435,1274.11,269.295,-137.855,1253.95,69.3893,-245.015,1294.27,308.395,-114.276,1039.42,112.123,-306.74,1001.49,348.7,-117.956,800.229,145.803,-369.343,826.148,75.1551,93.5038,873.278,-71.6389,-91.0152,893.885,206.711,26.9707,495.488,31.7433,-253.659,575.252,219.341,161.015,94.3299,-136.105,-286.2,135.398
18,0,109.003,-461.393,1427.08,168.496,-189.829,1274.88,268.094,-134.612,1255.3,68.8985,-245.046,1294.46,308.009,-107.851,1040.18,111.032,-306.896,1002.88,348.605,-108.52,800.661,144.864,-369.746,828.02,74.8865,93.8455,873.377,-71.3338,-91.3463,893.795,206.768,26.6573,495.467,32.8,-252.757,574.677,221.828,160.004,94.2282,-132.954,-285.999,135.381
19,0,108.235,-461.432,1428.96,167.14,-190.237,1275.29,266.13,-134.689,1256.05,68.1506,-245.786,1294.53,306.412,-107.152,1040.35,110.218,-307.697,1003.27,348.509,-105.491,801.188,144.157,-371.269,827.854,74.7143,93.9724,873.593,-71.1349,-91.455,893.581,206.036,35.2259,495.552,35.4117,-252.417,573.194,222.202,177.036,94.9681,-132.934,-275.12,135.385
20,0,107.416,-461.393,1430.23,166.92,-188.874,1275.61,265.79,-132.04,1256.09,68.0495,-245.708,1295.13,305.996,-101.811,1039.69,109.699,-307.453,1004.78,348.478,-96.5576,801.173,143.199,-371.438,829.06,74.6035,94.2722,873.608,-71.0163,-91.7355,893.565,206.459,36.367,495.565,39.9409,-254.464,573.207,223.297,177.186,94.9686,-132.913,-274.885,135.458
21,0,107.034,-461.048,1431.92,166.051,-187.665,1277.2,264.407,-129.582,1258.65,67.6959,-245.748,1295.76,305.031,-96.998,1040.53,108.309,-307.454,1005.39,348.388,-89.7226,802.677,142.382,-371.221,829.282,74.3395,94.8305,873.754,-70.7133,-92.266,893.412,206.461,35.691,496.155,45.676,-254.736,573.163,223.255,172.397,95.6847,-132.505,-274.285,136.315
22,0,106.884,-460.101,1436.14,165.328,-186.087,1278.72,263.633,-127.042,1260.2,67.0244,-245.132,1297.23,305.003,-94.5489,1041.56,108.117,-306.354,1007.13,348.669,-88.9435,804.883,142.234,-370.008,831.355,74.1756,95.0116,873.796,-70.5326,-92.4415,893.366,206.641,35.8872,496.159,47.6046,-254.597,572.638,223.833,170.896,95.4841,-131.904,-272.858,136.15
23,0,106.075,-458.934,1439.65,164.517,-184.522,1280.27,263.315,-125.189,1262.13,65.7187,-243.855,1298.41,307.142,-93.7076,1043.51,107.977,-304.95,1007.29,351.698,-89.6733,808.267,142.049,-367.832,832.384,73.9628,95.1855,873.828,-70.2851,-92.6342,893.325,206.544,35.2378,496.44,50.4379,-252.279,572.006,225.928,167.272,94.4389,-130.857,-273.269,133.372
